call_id,customer_id,call_date,contact,complaint,agent,duration,escalated,referred,stat_0,stat_1,stat_2,stat_3,stat_4,stat_5,stat_6,stat_7,stat_8,stat_9,stat_10,stat_11,stat_12,stat_13,stat_14,stat_15,stat_16,stat_17,stat_18,stat_19,stat_20,stat_21,stat_22,stat_23,stat_24,stat_25,stat_26,stat_27,stat_28,stat_29,stat_30,stat_31,stat_32,stat_33,stat_34,stat_35,stat_36,stat_37,stat_38,stat_39
9163629,CU_6630945,10-24-2018 10:53:31,Phone Call,You never answered my question,Nikki,07:42,0,0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,
7754608,CU_9563764,10-24-2018 10:54:00,Phone Call,Unsuitable advice,Erika ,07:42,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5493621,CU_1128398,10-24-2018 10:54:31,Phone Call,You are not easy to deal with,Krystal,07:42,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5788533,CU_5921731,10-24-2018 10:55:38,Internet,You are not easy to deal with,Nikki,07:42,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2151287,CU_7852994,10-24-2018 10:56:06,Letter,Unhappy with delay,Darcey ,07:43,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3462008,CU_9949317,10-24-2018 10:56:07,Internet,Payment Failure/Incorrect Payment,Ofelia,07:43,0,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5821305,CU_7781391,10-24-2018 10:56:10,Phone Call,You took too long,Alishba ,07:43,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,
5428094,CU_7947146,10-24-2018 10:57:04,Internet,You have asked for too much information,Ora,07:43,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3167111,CU_7639994,10-24-2018 10:57:25,E-mail,I have been mis-sold this product,Alishba ,07:43,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
1332104,CU_2725233,10-24-2018 10:57:47,Phone Call,Payment not generated/received by customer,Naomi ,07:43,0,0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2380686,CU_4753487,10-24-2018 10:57:47,Phone Call,I have been mis-sold this product,Maribel,07:43,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9589648,CU_8996562,10-24-2018 10:58:02,E-mail,Incorrect information given,Gladys,07:43,0,0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
7263123,CU_2619463,10-24-2018 10:58:11,Phone Call,Customer payment processed incorrectly,Tania,07:43,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0
1725332,CU_9279056,10-24-2018 10:58:22,E-mail,I have been mis-sold this product,Gladys,07:43,0,0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,
7426963,CU_2817493,10-24-2018 10:58:26,Phone Call,You are not easy to deal with,Gladys,07:44,0,0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
6575006,CU_2252394,10-24-2018 10:59:00,Visit,You did not explain the next steps/process to me,Darcie ,07:44,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9851809,CU_5601884,10-24-2018 10:59:07,Phone Call,You provided me with incorrect information,Erika ,07:44,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8475555,CU_4041965,10-24-2018 10:59:13,Questionnaire,My details are not accurate,Carol,07:44,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5821350,CU_4870105,10-24-2018 10:59:18,Questionnaire,Unsuitable advice,Maribel,07:44,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2380711,CU_5527984,10-24-2018 10:59:21,Phone Call,You were not helpful,Erika ,07:44,0,0,0.0,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
1266604,CU_9176592,10-24-2018 10:59:48,Questionnaire,You are not easy to deal with,Maribel,07:44,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1561517,CU_3662615,10-24-2018 10:59:56,Phone Call,You took too long,Erika ,07:44,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4182958,CU_6212224,10-24-2018 10:59:56,Questionnaire,You are not easy to deal with,Carol,07:45,0,0,,,,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
6181810,CU_1979057,10-24-2018 11:00:39,Phone Call,You took too long,Krystal,07:45,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4838324,CU_7086185,10-24-2018 11:00:49,Letter,Incorrect information given,Bronwyn ,07:45,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2184119,CU_6212224,10-24-2018 11:01:10,E-mail,You did not understand my needs,Millie,07:45,0,0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
3822527,CU_9982458,10-24-2018 11:01:12,Phone Call,Payment not generated/received by customer,Darcie ,07:45,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8115136,CU_4753487,10-24-2018 11:01:46,E-mail,You are not easy to deal with,Macey ,07:45,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3756993,CU_9227384,10-24-2018 11:01:54,Phone Call,You provided me with incorrect information,Gladys,07:46,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,
5067714,CU_4373012,10-24-2018 11:02:01,E-mail,You have asked for too much information,Melody ,07:46,0,0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9098175,CU_8392636,10-24-2018 11:02:20,E-mail,Policy amendments not carried out,Bronwyn ,07:46,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3462084,CU_2616596,10-24-2018 11:02:20,Phone Call,You provided me with incorrect information,Nikki,07:46,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5952459,CU_4095762,10-24-2018 11:03:43,Phone Call,Unhappy with delay,Erika ,07:46,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3658699,CU_4753487,10-24-2018 11:04:55,Phone Call,You did not understand my needs,Krystal,07:46,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4838350,CU_9279056,10-24-2018 11:05:55,Phone Call,Payment Failure/Incorrect Payment,Carol,07:46,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3855312,CU_4920918,10-24-2018 11:06:50,Letter,You took too long,Minerva,07:46,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1528785,CU_9438462,10-24-2018 11:06:55,Phone Call,You have asked for too much information,Leona ,07:46,0,0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1725395,CU_8929879,10-24-2018 11:07:33,MyPortal,Payment Failure/Incorrect Payment,Gladys,07:47,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
3560406,CU_2029755,10-24-2018 11:07:36,Phone Call,Payment Failure/Incorrect Payment,Maribel,07:47,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1954777,CU_3823673,10-24-2018 11:09:46,Phone Call,Unhappy with delay,Naomi ,07:47,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
2315226,CU_5817296,10-24-2018 11:11:18,Letter,You are not easy to deal with,Erika ,07:47,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
3986396,CU_3542146,10-24-2018 11:11:18,Internet,Unsuitable advice,Leona ,07:47,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4740063,CU_1742336,10-24-2018 11:13:09,Phone Call,Unsuitable advice,Holly,07:47,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5362661,CU_6997307,10-24-2018 11:13:23,Phone Call,Unhappy with delay,Bronwyn ,07:47,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4882427,CU_7565531,10-24-2018 11:14:11,Phone Call,Payment Failure/Incorrect Payment,Corrine,07:47,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7590897,CU_9638475,10-24-2018 11:15:52,Phone Call,Unhappy with delay,Alishba ,07:47,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,
2446323,CU_6621847,10-24-2018 11:17:10,Account manager,Payment Failure/Incorrect Payment,Naomi ,07:47,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7787508,CU_3197510,10-24-2018 11:17:24,Phone Call,Unsuitable advice,Ora,07:48,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1364990,CU_4447772,10-24-2018 11:18:37,Phone Call,You never answered my question,Valerie,07:48,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
3789823,CU_1804130,10-24-2018 11:20:37,Letter,I have been mis-sold this product,Minerva,07:48,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7427072,CU_2280915,10-24-2018 11:20:41,Phone Call,I have been mis-sold this product,Erika ,07:48,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9458691,CU_1922814,10-24-2018 11:22:15,Phone Call,I have been mis-sold this product,Gladys,07:48,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8475653,CU_6545511,10-24-2018 11:22:30,Letter,You were not helpful,Minerva,07:48,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2118662,CU_7725954,10-24-2018 11:22:47,Phone Call,Payment Failure/Incorrect Payment,Corrine,07:48,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8639497,CU_5986233,10-24-2018 11:23:55,Letter & Phone Call,FA advice queried,Erika ,07:48,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3036173,CU_9264627,10-24-2018 11:25:47,Letter,Payment Failure/Incorrect Payment,Caoimhe ,07:49,0,0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9557006,CU_1314621,10-24-2018 11:26:20,MyPortal,I have been mis-sold this product,Maryanne,07:49,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2511887,CU_2300999,10-24-2018 11:27:13,Phone Call,Unsuitable advice,Carol,07:49,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9262100,CU_7489279,10-24-2018 11:27:15,E-mail,I have been mis-sold this product,Darcey ,07:49,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7066650,CU_6283792,10-24-2018 11:28:05,Letter,I have been mis-sold this product,Nikki,07:49,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
6902812,CU_8962428,10-24-2018 11:28:07,Letter,You provided me with incorrect information,Zara ,07:49,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4117533,CU_1624986,10-24-2018 11:28:26,E-mail,I have been mis-sold this product,Nikki,07:49,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708510,CU_8307992,10-24-2018 11:29:20,Phone Call,Unhappy with delay,Darcie ,07:49,0,0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,
3888159,CU_1848389,10-24-2018 11:30:05,Letter,Policy amendments not carried out,Darcey ,07:49,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
6575136,CU_4642240,10-24-2018 11:30:20,Phone Call,Requested documentation not issued,Mina ,07:49,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5887012,CU_6215911,10-24-2018 11:30:27,E-mail,You are not easy to deal with,Amalia,07:49,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5559332,CU_6338474,10-24-2018 11:30:43,Questionnaire,You are not easy to deal with,Corrine,07:50,0,0,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9229352,CU_8126717,10-24-2018 11:31:22,E-mail,You took too long,Darcie ,07:50,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1299498,CU_6338474,10-24-2018 11:32:44,Phone Call,You did not understand my needs,Alishba ,07:50,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2217002,CU_2638292,10-24-2018 11:33:35,Letter,I have been mis-sold this product,Amalia,07:50,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1332268,CU_2725233,10-24-2018 11:34:25,Phone Call,FA advice queried,Minerva,07:50,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,
8770609,CU_8668168,10-24-2018 11:34:55,Phone Call,You provided me with incorrect information,Carol,07:50,0,0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1528882,CU_7639994,10-24-2018 11:35:13,Phone Call,You were not helpful,Nikki,07:50,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9262132,CU_3567556,10-24-2018 11:39:02,Phone Call,You never answered my question,Elinor,07:50,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8836149,CU_1128398,10-24-2018 11:39:51,Phone Call,Payment Failure/Incorrect Payment,Minnie ,07:50,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9917501,CU_5280508,10-24-2018 11:39:51,Letter,You took too long,Minnie ,07:50,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4904004,CU_1726102,10-24-2018 11:40:18,Phone Call,I have been mis-sold this product,Maribel,07:51,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6444102,CU_4570181,10-24-2018 11:41:28,Phone Call,You took too long,Minerva,07:51,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5067851,CU_2370715,10-24-2018 11:42:08,Phone Call,FA advice queried,Corrine,07:51,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9360465,CU_7427905,10-24-2018 11:42:48,Phone Call,Incorrect information given,Valerie,07:51,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8868948,CU_1848389,10-24-2018 11:43:25,Phone Call,Payment Failure/Incorrect Payment,Elinor,07:52,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
5133396,CU_7950400,10-24-2018 11:45:17,MyPortal,Payment Failure/Incorrect Payment,Zara ,07:52,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8770646,CU_4546952,10-24-2018 11:45:21,Phone Call,Payment Failure/Incorrect Payment,Minerva,07:52,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4314197,CU_6283792,10-24-2018 11:45:36,E-mail,I have been mis-sold this product,Alishba ,07:52,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5002330,CU_4564226,10-24-2018 11:45:49,Phone Call,Payment Failure/Incorrect Payment,Erika ,07:52,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1463388,CU_6338474,10-24-2018 11:46:40,Phone Call,You are not easy to deal with,Gladys,07:52,0,0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7820385,CU_3241425,10-24-2018 11:47:21,Phone Call,I have been mis-sold this product,Naomi ,07:52,0,0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8705123,CU_6438531,10-24-2018 11:48:01,Phone Call,You provided me with incorrect information,Zara ,07:53,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6509679,CU_5994724,10-24-2018 11:48:11,Letter & Phone Call,You are not easy to deal with,Bronwyn ,07:53,0,0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,
4379766,CU_3542146,10-24-2018 11:48:15,Questionnaire,Payment Failure/Incorrect Payment,Amalia,07:53,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4871289,CU_2817493,10-24-2018 11:48:46,Letter,I have been mis-sold this product,Naomi ,07:53,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7787644,CU_1174312,10-24-2018 11:50:38,Phone Call,You took too long,Melody ,07:53,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4314239,CU_5324122,10-24-2018 11:51:50,Phone Call,Requested documentation not issued,Gladys,07:53,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9688191,CU_1195163,10-24-2018 11:51:52,Internet,You took too long,Carol,07:53,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9229441,CU_9686072,10-24-2018 11:52:18,Phone Call,I have been mis-sold this product,Millie,07:54,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9163903,CU_8515098,10-24-2018 11:53:23,Third Party Call,My details are not accurate,Bronwyn ,07:54,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4117635,CU_1465655,10-24-2018 11:53:34,Phone Call,You did not keep me updated,Zara ,07:54,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4904064,CU_6688783,10-24-2018 11:53:41,E-mail,I have been mis-sold this product,Gladys,07:54,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3331205,CU_8126717,10-24-2018 11:53:49,Phone Call,My details are not accurate,Macey ,07:54,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4478086,CU_6542121,10-24-2018 11:53:57,Phone Call,You took too long,Corrine,07:54,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7427207,CU_9318077,10-24-2018 11:54:29,E-mail,You are not easy to deal with,Leona ,07:54,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2380929,CU_9031119,10-24-2018 11:56:09,E-mail,FA advice queried,Maribel,07:54,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7689354,CU_1128398,10-24-2018 11:56:44,Phone Call,Product - Contract terms and conditions,Maribel,07:54,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6804620,CU_5994724,10-24-2018 11:58:16,E-mail,I have been mis-sold this product,Maribel,07:54,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9491600,CU_8456645,10-24-2018 11:59:50,Phone Call,Payment Failure/Incorrect Payment,Mina ,07:55,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1823891,CU_6669314,10-24-2018 11:59:52,MyPortal,Payment Failure/Incorrect Payment,Melody ,07:55,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9065619,CU_2362533,10-24-2018 12:00:15,Phone Call,You took too long,Minnie ,07:55,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,
1528982,CU_5493910,10-24-2018 12:00:22,Phone Call,You provided me with incorrect information,Darcie ,07:55,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6509726,CU_7947146,10-24-2018 12:04:14,Phone Call,You took too long,Maryanne,07:55,0,0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
4215967,CU_4570181,10-24-2018 12:04:23,Phone Call,You took too long,Krystal,07:55,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7230626,CU_3358969,10-24-2018 12:05:44,Phone Call,You took too long,Ofelia,07:55,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8836259,CU_8035498,10-24-2018 12:06:47,Internet,I have been mis-sold this product,Macey ,07:56,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8180900,CU_7776333,10-24-2018 12:09:57,Phone Call,You did not understand my needs,Maryanne,07:56,0,0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6968485,CU_9279056,10-24-2018 12:11:16,Letter,You are not easy to deal with,Maribel,07:56,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6902955,CU_7010360,10-24-2018 12:11:39,Phone Call,You are not easy to deal with,Zara ,07:56,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,
4576438,CU_7532656,10-24-2018 12:12:54,Phone Call,You are not easy to deal with,Krystal,07:56,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
1135801,CU_7729400,10-24-2018 12:13:06,Letter,The performance of my product was poor,Minnie ,07:56,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,
9163961,CU_2934728,10-24-2018 12:13:42,Phone Call,All points not addressed,Gladys,07:56,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8737981,CU_3905262,10-24-2018 12:15:18,Phone Call,Product - Contract terms and conditions,Carol,07:56,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544838,CU_1154351,10-24-2018 12:15:20,E-mail,You provided me with incorrect information,Leona ,07:56,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2970829,CU_2194551,10-24-2018 12:23:43,Phone Call,You took too long,Gladys,07:57,0,0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,
4805837,CU_5902482,10-24-2018 12:29:50,Phone Call,I have been mis-sold this product,Zara ,07:57,0,0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
9360593,CU_1108783,10-24-2018 12:30:54,Phone Call,Unhappy with delay,Nikki,07:57,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1037523,CU_9176592,10-24-2018 12:34:49,Letter,I have been mis-sold this product,Macey ,07:57,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9491667,CU_9802575,10-24-2018 12:34:58,Phone Call,Incorrect information given,Melody ,07:57,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8246488,CU_3254234,10-24-2018 12:37:00,Phone Call,I have been mis-sold this product,Debora,07:57,1,0,,,,,,,,,,,,,0.0,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,
8279256,CU_3008404,10-24-2018 12:40:39,Phone Call,I have been mis-sold this product,Amalia,07:57,1,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
1037532,CU_6283792,10-24-2018 12:41:04,Letter,Unhappy with delay,Ora,07:57,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1266909,CU_2349662,10-24-2018 12:41:37,Phone Call,You never answered my question,Maryanne,07:58,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
6182116,CU_3483009,10-24-2018 12:41:57,Phone Call,Unsuitable advice,Corrine,07:58,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,
5854437,CU_9007025,10-24-2018 12:42:27,Letter,You never answered my question,Corrine,07:58,0,0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,
3495144,CU_8996562,10-24-2018 12:42:41,E-mail,Payment Failure/Incorrect Payment,Minnie ,07:58,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4904168,CU_3201789,10-24-2018 12:42:57,Questionnaire,You provided me with incorrect information,Gladys,07:59,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4969704,CU_7852994,10-24-2018 12:44:52,Internet,You provided me with incorrect information,Jewell,07:59,0,0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,
8180981,CU_4590938,10-24-2018 12:46:04,Phone Call,All points not addressed,Zara ,07:59,0,0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708732,CU_5259201,10-24-2018 12:46:07,Phone Call,You never answered my question,Alishba ,07:59,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1398023,CU_8515098,10-24-2018 12:50:31,Phone Call,Incorrect information given,Jaya ,07:59,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2675976,CU_6338474,10-24-2018 12:51:49,Phone Call,Unsuitable advice,Zoe ,07:59,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3331337,CU_1922814,10-24-2018 12:52:49,Account manager,I have been mis-sold this product,Darcey ,07:59,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7329036,CU_7532656,10-24-2018 12:54:07,Phone Call,My details are not accurate,Corrine,07:59,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
9327886,CU_2877002,10-24-2018 12:54:50,E-mail,I have been mis-sold this product,Ofelia,07:59,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2184472,CU_6976121,10-24-2018 12:55:03,Phone Call,You are not easy to deal with,Naomi ,07:59,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9360667,CU_8145507,10-24-2018 12:55:40,Phone Call,You were not helpful,Minnie ,08:00,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,
7656733,CU_2638292,10-24-2018 12:56:34,Internet,You did not explain the terms & conditions,Zara ,08:00,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2938142,CU_6542121,10-24-2018 12:57:10,Questionnaire,You took too long,Zara ,08:00,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3003677,CU_1477355,10-24-2018 12:58:35,Phone Call,I have been mis-sold this product (PPI),Ora,08:00,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
